@relation toclassify

@attribute classPol {0,4}
@attribute text String

@data
4,'   He lacks the political will doesn\'t suit his agenda & lacks the political courage to upset the Tory RW '
4,' Having so much fun  '
4,' The outfit I\'m wearing today lasted a whole 5 mins on cam the last time I wore it P The bar is set'
4,'   bester Lachkick D'
4,'  you have been superman all season Congrats on tonight\'s win Top of the league '
4,'  chrismo Yes And I\'d also be curious how to motivate people to actively choose discomfort Then I could be rich '
4,'  thanks '
4,'  Welcome Excited to have you with us  MME16'
4,'  he didnt do it on porpoise'
4,'  ?Pretty much Only /SOME/ people can\'t understand hints  halp?'
4,'  I\'ve been in Jita a lot due to my streaming  <3'
4,'  amazing achievement should be very proud of yourself  x'
4,'  I know '
4,'  Massive Congrats on 100 00 SUBS D'
4,' Many thanks dear friend  Always grateful for your support Have a peaceful night & a wonderful week ahead '
4,'  sam Hi I see you follow music and think you might like \"Time\"  Plz let us know what you think '
4,'  Ven I need to get a lot better at it  Nice shot'
4,' goodbye dan and phil TTFNDanAndPhil '
4,'  D thx u bby'
4,' 2367 lines of code later and my game is finally done D'
4,' Thanks for the recent follow   salerno Happy to connect  have a great Monday >> Get FREE '
4,' Thanks for the recent follow   Happy to connect  have a great Monday >> Get FREE '
4,'  awesome '
4,' Be kind be generous be loving '
4,' Thanks so much Deb ???? this is so beautiful Love you heaps  '
4,' Finally got my first listen of Lemonade front to back in  Overall really good varied atmosphere throughout couple of forgettable tracks'
4,' IF YOU NEED PROFESSIONAL GRAPHIC DESIGN DONE DM US OR DM  D'
4,'  you\'re amazing and i love your videos They are so positive and happy '
4,'  I love you I\'ll pull ya out of a hole anytime '
4,' I\'ve never reported anyone  If someone proves a nuisance I block him/her/them That\'s seldom been necessary '
4,'  my honey p'
4,'   Puffin & Tucan are her fave birds '
4,'  ok u First '
4,' What does GraphOrientedPrograming mean It means we must not think in ObjectOriented - and that\'s more complicated than we could think '
4,'  just one more day then ur life will be bk to normal no more night shoots D'
4,'   I can\'t wait how do we get vips with you guys Seeing you at the CT show  be ready for my hugs again'
4,'  Soccer match '
4,'  STRLAUGH ok  terrible man terrible D'
4,' Yes Catherine you already told Vincent that the hotel has a rooftop pool  BATB \"Date Night\" Luv4BatbS1E21 '
4,' ruckus2007 On my knees for my 1st BBC  with support of my friends and amazing wife fin…  '
4,' ShareTheLove    for being top High Value members this week '
4,' Great Your cards were perfect for family abroad for St Pats and Easter  corkhour IECorkMarathon '
4,'  I haven\'t made any physical things but I have design ideas on my unstagram what are you looking for '
4,'  grace broke the game P'
4,'    nice pic of the course and your fabulous trolley '
4,'  SolvingProblemsHavingFun otherwise we\'re not doing it right  Good job today Love the picture and the voter reg forms'
4,'  Thanks RG Book World D'
4,' watching  vines and videos and just seeing him smile makes my day * i love him more than he will ever know  '
4,' DnD Timee D '
4,' have u ever just packed up a whole space bag and taken all the air out of it and then it just betrays you and rips as u try to unload it '
4,'  Seems okay to me '
4,'  Hi we cant DM you until you follow us  We\'re happy to create something unique for you'
4,' my mouth is still kinda numb '
4,'  thank you  '
4,' By special request of my hubby-to-be today\'s Musical Monday post is \"Where The Boys Are \" Hope you enjoy  '
4,'   just another shitty monday P'
4,'   I doubt id be the only one D heh'
4,' Stats for the day have arrived 1 new follower and NO unfollowers  via '
4,'  happy bday babe '
4,' Write nice and cute stuff on my wall guys  '
4,'  thanks '
4,'  Thank you Spread the word across social media and we will all win '
4,'  So good '
4,' Wow that is a look ahead  Christmas Organised Party Preparation Events '
4,'  We were there too Did you see us D'
4,'  Thanks D '
4,'  you look cute there ha '
4,'  I loove you and I\'m going to miss your beautiful face but you can always come to '
4,' Thankyou sir  '
4,' Tyson Gandhi is now following me on Twitter Thank you '
4,'  we are the same '
4,' BEST DEAL EVAAR '
4,'  We\'re all behind you lol HOLD ON D'
4,'  sintic You can see all our available flavors here Use our store locator to find the ones you don\'t have  '
4,'  NinjaStar I guess so '
4,'  We cannot wait Be sure to tweet us a picture once she gets it  positiveenergy bestfans'
4,'   thank you '
4,' I got a job hurray '
4,'  goodluckk '
4,' THE ROADSHOW HAS BEEN CANCELLED FOR TONIGHT I will post when it has been rescheduled Thank you '
4,'  im doin a thing '
4,' We will keep promising and will always be letting down '
4,' Picasso sleeping and snoring on the chair while we watching a movie on tv Puppy of leisure  '
4,' Oooh Some David-time  feetup'
4,' goodnight i love natalie dormer and sandor clegane is alive '
4,'    cracker tune tune lee '
4,'  Yeah Both intro/ending are skippable lol Need more Mirage and Mikumo though or idk maybe more Sheryl Nome too '
4,'  langford The beta is accessible now from   The final print will be very soon it is in copy-edit now'
4,' AWW cuties  '
4,'  Do you have your slides online somewhere '
4,'  Tiny Steve Wait where I wasn\'t following PAlso YEEAAH'
4,' love having a shirt that has both my favorite character and my new home park on it  … '
4,'  ah fair enough  see you then'
4,' Awesome stream Next stream we\'ll be finally completing Resident Evil 4 D'
4,'  Thanks Wouldn\'t be the same without it   GameofThrones Thronecast'
4,' being a TA is gr8 '
4,'  Might be an idea to lock your account for a while D lol'
4,' what do u think about happiest fans ever hfe   ANameForChristianFandom'
4,'  ahh yeah i have no idea yet maybe i\'ll see you guys more downtown p'
4,' I will share the Egyptian tomorrow D '
4,' Let\'s all watch ThisTime8DaysToGo on May 4 D fanart by me D '
4,'  ? toll toll toll '
4,'   Fire  Mizukiyo  oh no I wasn\'t but I think that\'d be a bit cruel if I was p'
4,'  Hello She absolutely is D D'
4,'   Thanks  I just like things to be right D'
4,'  Will search immediately for Kindle versions  Thanks'
4,'  daamn lookin good D'
4,' I\'m not sure *why* I watched the video I blame  mostly  but wow colonial bullshit & lies really make me quite angry'
4,' She\'s my fave  '
4,' What better MondayMotivation for a run  https //t co/jL5hQ73RR'
4,'   esc    Aww  I always value your opinion  X'
4,'  Also how to sweep the floor '
4,'   cameraectomy That proper made me laugh  oldhamhour'
4,'  Who are you calling dirty P'
4,' I\'m being bitched at for no reason lmao '
4,'  happy belated '
4,' blade '
4,'  Hey how you doing There is a very interesting opportunity for a filmmaker and I would love to chat about it '
4,'   so many happy faces '
4,'   so for your question according to it i don\'t really know D'
4,' New Pirate Deck is working great Now I just need Skycap\'n Kragg and I\'m good '
4,'  hiya  lets talk  snapchat me dabfox'
4,'  Yesno I dont make all of them and thise that i nake look horrible but i try to learn that DWhy are you asking ^^'
4,'  Crusade Let\'s do it '
4,' our Chinese divers had Dolphins <3 & boat for themselves  LivingADreamCome & Enjoy amazing Red Sea with '
4,'  phew '
4,' Tthe London show is about 15 tickets away from selling out My home town and an honour for me thank you We will RAWK the joint '
4,' Bay Area black book fest Whos coming  godisblessingme'
4,'  Are you scared of surgery or worried you will end up with wonky clown tits P'
4,' Good night everyoneSleep well  '
4,'   Goddess  He\'s also a hypocrite D'
4,' Lemonade may come up in my lecture  '
4,'  Hi I see you follow music and think you might like \"Time\"  Plz let us know what you think '
4,'  Thanks a lot for adding me '
4,'  i found it  thank you tho <3'
4,'  yeah I\'m severely over average ah well nothing we can do '
4,'  nora I don\'t watch it for the two main guys D'
4,'  I thought maybe I did something even though it\'s happened with some other followers of mine thank you for the follow back '
4,'   That\'s awesome And so too is that pic of you '
4,'  yur eyes soo o o '
4,' Only 7 days until the next  day Can\'t wait to see what\'s in the box this time  '
4,' Thanks for the kind words Vincent  '
4,' when u cant go to any mcfly dates      '
4,' Thanks TopNewFollowers    Happy to connect  insight by '
4,' I sucked my neighbor\'s cock when my boyfriend wasn\'t home Big cum load  '
4,'  done '
4,' Metropolitans looking for the sweep   Let\'s Go METS'
4,' my laptops going to die c that charger is also in sams car '
4,'   yay favs '
4,' Cunt ass bitch '
4,'  i will be gone now i iz going to sleep Bai D'
4,'  I do feel like it  but I really don\'t have any idea ; ;'
4,' Happy about your collections debut   '
4,'  i agree jackie brown has so many great scenes especially that scene was hilarious Dhttps //t co/uSunXw1m8Q'
4,' Added a new post for the first time in a little while to celebrate  Now I can pretend for a little while that I still have sysadmin skills'
4,'  x I\'ll buy u flowers if u buy me some '
4,' leabovi` D '
4,'  i can definitely relate to the peanut story sorry dad  ? '
4,'  as tony the tiger would say \"TTHHEERR GGRREEAATT '
4,' shoutout to  as usual because he\'s the bestest person ever '
4,' English ok just can\'t sleep / ?? R&B english  half baby '
4,' Tonight - 10 minutes could make all the difference in your world  And I will help you every step of the way '
4,'  Oh good You know how cute I think you are when you blush '
4,'  I love you so much babygirl <3 can\'t wait to take you out once you\'re better '
4,' Thanks Thimo Pro for following me Check out  if you want to connect further '
4,' Thanks TopNewFollowers    Happy to connect  insight by '
4,'  And no \"Wild\" bullshit I set aside my Astralis Redline For good luck D I started a little bit ago 5€ profit 2/2'
4,'  Don\'t worry Fans will help you too And get well soon  xx'
4,'  batesreads Poor \"Stale Crackers\" Kate That\'s what I\'ll call her from here on out '
4,'  that is too sweet Thank you TLC Twitter loving care '
4,' happy as fuck '
4,' Yo check this out i got to commentate a grand finals set  Dhttps //t co/jCg0fk0nwZ'
4,' Can we get some positivity in today\'s video please  '
4,' Thanks TopNewFollowers    Happy to connect  insight by '
4,'  if you leave it to dry for a week or buy the cheap ones \"Jeffo Cakes\" then yes  t 70'
4,'  Awesome good stuff dude Glad to hear '
4,'  Lupus Her personality is far more lucid and clearly defined  @aliceonaroll'
4,'  Hi Joelle Do you still work for the Odyssey I have an idea for a cool story & would like to connect Please let me know '
4,'  Oh nope can\'t remember though but ta for explaining  I\'ll google SID to see what he looks like  x'
4,' Will Be Taking Commissions This Weekend If Anyone Would Like To Buy Any  '
4,' The best thing rn when you can\'t come to his concert in your own counrty bc of school Thanks mama Mellet  ? '
4,'   A hot hung gay guy in gay porn Shocking '
4,'  i liked the part where you posted pics and i could pretend like i was there P'
4,' trash art for  enjoy I guess p '
4,'  nAshes I\'ve noticed '
4,'  thank you I emailed your assistant '
4,'  Carmen good night '
4,' it\'s again that late time  that time little boys should go to bed  ?????'
4,'  hey Chuck when does Aftermath Life Debt come out  I\'m so buying it '
4,' Yep that\'s me P '
4,' Join me RIGHT NOW for some fun   hot bondage fap pornfilms '
